report_id,report_name,topic,json_path,file_path,pages,text_length
Annual_country_reports_-_China_-_2024_CN02,Annual_country_reports_-_China_-_2024_CN02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_China_-_2024_CN02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_China_-_2024_CN02.pdf,38,76714
Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug,Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,34,62616
Annual_country_reports_-_Armenia_-_2024_AM02,Annual_country_reports_-_Armenia_-_2024_AM02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Armenia_-_2024_AM02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Armenia_-_2024_AM02.pdf,60,131741
Annual_country_reports_-_Burkina_Faso_-_2023_BF02,Annual_country_reports_-_Burkina_Faso_-_2023_BF02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Burkina_Faso_-_2023_BF02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Burkina_Faso_-_2023_BF02.pdf,102,267556
Annual_country_reports_-_Côte_dIvoire_-_2024_CI02,Annual_country_reports_-_Côte_dIvoire_-_2024_CI02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Côte_dIvoire_-_2024_CI02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Côte_dIvoire_-_2024_CI02.pdf,80,196485
Annual_country_reports_-_Central_African_Republic_-_2024_CF02,Annual_country_reports_-_Central_African_Republic_-_2024_CF02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Central_African_Republic_-_2024_CF02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Central_African_Republic_-_2024_CF02.pdf,80,197336
Annual_country_reports_-_Central_African_Republic_-_2023_CF01,Annual_country_reports_-_Central_African_Republic_-_2023_CF01.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Central_African_Republic_-_2023_CF01.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Central_African_Republic_-_2023_CF01.pdf,79,184594
Annual_country_reports_-_Armenia_-_2023_AM02,Annual_country_reports_-_Armenia_-_2023_AM02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Armenia_-_2023_AM02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Armenia_-_2023_AM02.pdf,60,143325
Annual_country_reports_-_Burkina_Faso_-_2024_BF02,Annual_country_reports_-_Burkina_Faso_-_2024_BF02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Burkina_Faso_-_2024_BF02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Burkina_Faso_-_2024_BF02.pdf,113,308777
Annual_country_reports_-_Côte_dIvoire_-_2023_CI02,Annual_country_reports_-_Côte_dIvoire_-_2023_CI02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Côte_dIvoire_-_2023_CI02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Côte_dIvoire_-_2023_CI02.pdf,76,177223
2024_A_Year_in_Review_Pathways_to_Change,2024_A_Year_in_Review_Pathways_to_Change.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_A_Year_in_Review_Pathways_to_Change.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/2024_A_Year_in_Review_Pathways_to_Change.pdf,13,18219
Annual_country_reports_-_Algeria_-_2023_DZ02,Annual_country_reports_-_Algeria_-_2023_DZ02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Algeria_-_2023_DZ02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Algeria_-_2023_DZ02.pdf,56,124295
Annual_country_reports_-_Chad_-_2024_TD01,Annual_country_reports_-_Chad_-_2024_TD01.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Chad_-_2024_TD01.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Chad_-_2024_TD01.pdf,99,224344
Annual_country_reports_-_Chad_-_2024_TD02,Annual_country_reports_-_Chad_-_2024_TD02.pdf,Monitoring_evaluation_and_learning,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Chad_-_2024_TD02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Monitoring_evaluation_and_learning/Annual_country_reports_-_Chad_-_2024_TD02.pdf,86,207231
After_Action_Review_Leveraging_4Ps_Programme_for_E,After_Action_Review_Leveraging_4Ps_Programme_for_E.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/After_Action_Review_Leveraging_4Ps_Programme_for_E.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/After_Action_Review_Leveraging_4Ps_Programme_for_E.pdf,21,48710
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,Corporate_Emergency_Evaluation_of_WFP_s_Response_i.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Corporate_Emergency_Evaluation_of_WFP_s_Response_i.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/Corporate_Emergency_Evaluation_of_WFP_s_Response_i.pdf,114,316512
WFP_Ukraine_Overview_July_2025,WFP_Ukraine_Overview_July_2025.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Ukraine_Overview_July_2025.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/WFP_Ukraine_Overview_July_2025.pdf,2,3794
WFP_at_a_Glance,WFP_at_a_Glance.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_at_a_Glance.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/WFP_at_a_Glance.pdf,5,7059
2025_Gender_Protection_and_Inclusion_in_Anticipato,2025_Gender_Protection_and_Inclusion_in_Anticipato.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2025_Gender_Protection_and_Inclusion_in_Anticipato.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/2025_Gender_Protection_and_Inclusion_in_Anticipato.pdf,57,154601
Cash_assistance_and_social_benefits_in_Ukraine_Jul,Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Cash_assistance_and_social_benefits_in_Ukraine_Jul.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,2,4864
Food_Security_Impact_of_Reduction_in_WFP_Funding,Food_Security_Impact_of_Reduction_in_WFP_Funding.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Food_Security_Impact_of_Reduction_in_WFP_Funding.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/Food_Security_Impact_of_Reduction_in_WFP_Funding.pdf,3,6873
Emergency_Preparedness_and_Response_in_Madagascar,Emergency_Preparedness_and_Response_in_Madagascar.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Emergency_Preparedness_and_Response_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/Emergency_Preparedness_and_Response_in_Madagascar.pdf,3,7955
WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J,WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,1,2300
Investing_in_Ukraine_s_economy_and_food_systems_fa,Investing_in_Ukraine_s_economy_and_food_systems_fa.pdf,Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Investing_in_Ukraine_s_economy_and_food_systems_fa.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergencies/Investing_in_Ukraine_s_economy_and_food_systems_fa.pdf,2,4564
World_Food_Programme_Pacific_Multi_Country_Office,World_Food_Programme_Pacific_Multi_Country_Office.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/World_Food_Programme_Pacific_Multi_Country_Office.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/World_Food_Programme_Pacific_Multi_Country_Office.pdf,4,8496
2019_WFPFITTEST_Security_Telecommunications_Servic,2019_WFPFITTEST_Security_Telecommunications_Servic.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2019_WFPFITTEST_Security_Telecommunications_Servic.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/2019_WFPFITTEST_Security_Telecommunications_Servic.pdf,2,4234
WFP_FITTEST_Service_Components_2021,WFP_FITTEST_Service_Components_2021.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_FITTEST_Service_Components_2021.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/WFP_FITTEST_Service_Components_2021.pdf,2,3442
Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum,Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.pdf,18,37719
A_world_of_WFP_FITTEST_2019,A_world_of_WFP_FITTEST_2019.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/A_world_of_WFP_FITTEST_2019.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/A_world_of_WFP_FITTEST_2019.pdf,1,2749
FITTEST_Digital_Assistance_Surge_in_Ethiopia_2021,FITTEST_Digital_Assistance_Surge_in_Ethiopia_2021.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/FITTEST_Digital_Assistance_Surge_in_Ethiopia_2021.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/FITTEST_Digital_Assistance_Surge_in_Ethiopia_2021.pdf,1,1432
FITTEST_Digital_Assistance_Surge_in_Niger_2021,FITTEST_Digital_Assistance_Surge_in_Niger_2021.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/FITTEST_Digital_Assistance_Surge_in_Niger_2021.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/FITTEST_Digital_Assistance_Surge_in_Niger_2021.pdf,1,1318
WFP_FITTEST_Fast_Information_Technology_and_Teleco,WFP_FITTEST_Fast_Information_Technology_and_Teleco.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_FITTEST_Fast_Information_Technology_and_Teleco.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/WFP_FITTEST_Fast_Information_Technology_and_Teleco.pdf,2,3905
2019_WFPFITTEST_Cash_based_transfers_and_SCOPE,2019_WFPFITTEST_Cash_based_transfers_and_SCOPE.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2019_WFPFITTEST_Cash_based_transfers_and_SCOPE.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/2019_WFPFITTEST_Cash_based_transfers_and_SCOPE.pdf,2,2823
WFP_FITTEST_Factsheet,WFP_FITTEST_Factsheet.pdf,Information_Technology_and_Telecommunications_in_Emergencies,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_FITTEST_Factsheet.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Information_Technology_and_Telecommunications_in_Emergencies/WFP_FITTEST_Factsheet.pdf,2,2811
Rwanda_Cash_based_transfers_on_food_security_and_g,Rwanda_Cash_based_transfers_on_food_security_and_g.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Rwanda_Cash_based_transfers_on_food_security_and_g.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/Rwanda_Cash_based_transfers_on_food_security_and_g.pdf,90,210888
Diagnostic_report_on_Gender_Social_Cohesion_Socio_,Diagnostic_report_on_Gender_Social_Cohesion_Socio_.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Diagnostic_report_on_Gender_Social_Cohesion_Socio_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/Diagnostic_report_on_Gender_Social_Cohesion_Socio_.pdf,60,123438
2024_Women_s_Empowerment_In_Agriculture_Index_WEAI,2024_Women_s_Empowerment_In_Agriculture_Index_WEAI.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_Women_s_Empowerment_In_Agriculture_Index_WEAI.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/2024_Women_s_Empowerment_In_Agriculture_Index_WEAI.pdf,57,142859
Gender_Equality_and_Social_Inclusion_Factsheet_Jun,Gender_Equality_and_Social_Inclusion_Factsheet_Jun.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Gender_Equality_and_Social_Inclusion_Factsheet_Jun.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/Gender_Equality_and_Social_Inclusion_Factsheet_Jun.pdf,2,8009
Evaluation_of_Mali_Country_Strategic_Plan_2020_202,Evaluation_of_Mali_Country_Strategic_Plan_2020_202.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Mali_Country_Strategic_Plan_2020_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/Evaluation_of_Mali_Country_Strategic_Plan_2020_202.pdf,112,333683
WFP_s_engagement_in_middle_income_countries_2019_2,WFP_s_engagement_in_middle_income_countries_2019_2.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_s_engagement_in_middle_income_countries_2019_2.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/WFP_s_engagement_in_middle_income_countries_2019_2.pdf,81,227210
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,WFP_Lebanon_Disability_Inclusion_Factsheet_2024.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Lebanon_Disability_Inclusion_Factsheet_2024.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/WFP_Lebanon_Disability_Inclusion_Factsheet_2024.pdf,2,5959
Evaluation_of_Democratic_Republic_of_the_Congo_WFP,Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,104,317414
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation.pdf,186,423426
Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P,Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.pdf,Gender_equality,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Gender_equality/Evaluation_of_Sierra_Leone_WFP_Country_Strategic_P.pdf,111,316941
Tanzania_Evaluation_of_the_Farm_to_Market_Alliance,Tanzania_Evaluation_of_the_Farm_to_Market_Alliance.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Tanzania_Evaluation_of_the_Farm_to_Market_Alliance.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/Tanzania_Evaluation_of_the_Farm_to_Market_Alliance.pdf,4,16110
2022_Procurement_Infographic,2022_Procurement_Infographic.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2022_Procurement_Infographic.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/2022_Procurement_Infographic.pdf,1,1477
2023_Procurement_Infographic,2023_Procurement_Infographic.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_Procurement_Infographic.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/2023_Procurement_Infographic.pdf,1,808
Guatemala_Local_and_Regional_Food_Procurement_Poli,Guatemala_Local_and_Regional_Food_Procurement_Poli.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Guatemala_Local_and_Regional_Food_Procurement_Poli.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/Guatemala_Local_and_Regional_Food_Procurement_Poli.pdf,4,7736
Summary_of_evaluation_evidence_USDA_McGovern_Dole_,Summary_of_evaluation_evidence_USDA_McGovern_Dole_.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Summary_of_evaluation_evidence_USDA_McGovern_Dole_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/Summary_of_evaluation_evidence_USDA_McGovern_Dole_.pdf,4,12755
Kenya_USDA_supported_Local_and_Regional_Procuremen,Kenya_USDA_supported_Local_and_Regional_Procuremen.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Kenya_USDA_supported_Local_and_Regional_Procuremen.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/Kenya_USDA_supported_Local_and_Regional_Procuremen.pdf,135,342049
2024_Procurement_Infographics,2024_Procurement_Infographics.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_Procurement_Infographics.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/2024_Procurement_Infographics.pdf,1,1317
WFP_Regional_Bureau_for_Eastern_Africa_Agile_Regio,WFP_Regional_Bureau_for_Eastern_Africa_Agile_Regio.pdf,Procurement,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Regional_Bureau_for_Eastern_Africa_Agile_Regio.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Procurement/WFP_Regional_Bureau_for_Eastern_Africa_Agile_Regio.pdf,5,4654
Skills_for_Livelihood_Opportunities_SLO_Global_Pro,Skills_for_Livelihood_Opportunities_SLO_Global_Pro.pdf,Sustainable_livelihoods_and_ecosystems,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Skills_for_Livelihood_Opportunities_SLO_Global_Pro.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Sustainable_livelihoods_and_ecosystems/Skills_for_Livelihood_Opportunities_SLO_Global_Pro.pdf,4,9481
WFP_Pacific_2024_Tonga_mVAM_Bulletin_Oct_Nov_2024_,WFP_Pacific_2024_Tonga_mVAM_Bulletin_Oct_Nov_2024_.pdf,Sustainable_livelihoods_and_ecosystems,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Pacific_2024_Tonga_mVAM_Bulletin_Oct_Nov_2024_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Sustainable_livelihoods_and_ecosystems/WFP_Pacific_2024_Tonga_mVAM_Bulletin_Oct_Nov_2024_.pdf,4,11513
