report_id,topic_rank,topic,similarity
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,4,UN_Humanitarian_Air_Service,0.4643
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,5,Partnerships,0.4552
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,6,Food_Assistance,0.4472
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,7,Emergency_Preparedness_and_Response,0.4455
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,8,Food_safety_and_quality,0.4447
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,9,Conflicts,0.4202
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,10,Energy_for_food_security,0.4147
Partnering_with_WFP_to_protect_vulnerable_communit,1,Partnerships,0.6958
Partnering_with_WFP_to_protect_vulnerable_communit,2,The_R4_Rural_Resilience_Initiative,0.6042
Partnering_with_WFP_to_protect_vulnerable_communit,3,Resilience_building,0.48
Partnering_with_WFP_to_protect_vulnerable_communit,4,Climate_risk_management_insurance_and_financing,0.4706
Partnering_with_WFP_to_protect_vulnerable_communit,5,Climate_action,0.4666
Partnering_with_WFP_to_protect_vulnerable_communit,6,Funding_and_donors,0.464
Partnering_with_WFP_to_protect_vulnerable_communit,7,Local_market_developments,0.4591
Partnering_with_WFP_to_protect_vulnerable_communit,8,Climate_change_adaptation,0.4438
Partnering_with_WFP_to_protect_vulnerable_communit,9,Humanitarian_Support_and_Services,0.4312
Partnering_with_WFP_to_protect_vulnerable_communit,10,Innovation,0.424
Payouts_from_WFP_supported_Disaster_Risk_Financing,1,Resilience_building,0.5353
Payouts_from_WFP_supported_Disaster_Risk_Financing,2,Climate_risk_management_insurance_and_financing,0.5272
Payouts_from_WFP_supported_Disaster_Risk_Financing,3,Sustainable_development_goals,0.5162
Payouts_from_WFP_supported_Disaster_Risk_Financing,4,The_R4_Rural_Resilience_Initiative,0.4894
Payouts_from_WFP_supported_Disaster_Risk_Financing,5,Humanitarian_Support_and_Services,0.4873
Payouts_from_WFP_supported_Disaster_Risk_Financing,6,Resilience_programming,0.4616
Payouts_from_WFP_supported_Disaster_Risk_Financing,7,Climate_change_adaptation,0.4567
Payouts_from_WFP_supported_Disaster_Risk_Financing,8,Smallholder_agricultural_market_support,0.4549
Payouts_from_WFP_supported_Disaster_Risk_Financing,9,Emergency_Preparedness_and_Response,0.4451
Payouts_from_WFP_supported_Disaster_Risk_Financing,10,Environmental_and_social_sustainability,0.4422
Planet_friendly_home_grown_school_feeding_What_doe,1,School_meals,0.6391
Planet_friendly_home_grown_school_feeding_What_doe,2,Procurement,0.6007
Planet_friendly_home_grown_school_feeding_What_doe,3,Food_safety_and_quality,0.596
Planet_friendly_home_grown_school_feeding_What_doe,4,Food_Assistance,0.5914
Planet_friendly_home_grown_school_feeding_What_doe,5,Nutrition,0.5881
Planet_friendly_home_grown_school_feeding_What_doe,6,Climate_change_adaptation,0.585
Planet_friendly_home_grown_school_feeding_What_doe,7,Food_fortification,0.5676
Planet_friendly_home_grown_school_feeding_What_doe,8,Partnerships,0.5585
Planet_friendly_home_grown_school_feeding_What_doe,9,Energy_for_food_security,0.5566
Planet_friendly_home_grown_school_feeding_What_doe,10,Sustainable_livelihoods_and_ecosystems,0.5564
Powering_progress_market_creation_strategies_for_s,1,Environmental_and_social_sustainability,0.5856
Powering_progress_market_creation_strategies_for_s,2,Funding_and_donors,0.5784
Powering_progress_market_creation_strategies_for_s,3,Climate_change_adaptation,0.5477
Powering_progress_market_creation_strategies_for_s,4,Climate_action,0.5446
Powering_progress_market_creation_strategies_for_s,5,Partnerships,0.5339
Powering_progress_market_creation_strategies_for_s,6,Sustainable_livelihoods_and_ecosystems,0.532
Powering_progress_market_creation_strategies_for_s,7,Climate_risk_management_insurance_and_financing,0.5317
Powering_progress_market_creation_strategies_for_s,8,Humanitarian_Support_and_Services,0.5159
Powering_progress_market_creation_strategies_for_s,9,Energy_for_food_security,0.5142
Powering_progress_market_creation_strategies_for_s,10,Private_sector,0.5125
Pre_arranged_Finance_for_Food_Security,1,Humanitarian_Support_and_Services,0.6266
Pre_arranged_Finance_for_Food_Security,2,Sustainable_livelihoods_and_ecosystems,0.5519
Pre_arranged_Finance_for_Food_Security,3,Climate_risk_management_insurance_and_financing,0.4895
Pre_arranged_Finance_for_Food_Security,4,Emergency_Preparedness_and_Response,0.4816
Pre_arranged_Finance_for_Food_Security,5,The_R4_Rural_Resilience_Initiative,0.4671
Pre_arranged_Finance_for_Food_Security,6,Smallholder_agricultural_market_support,0.4518
Pre_arranged_Finance_for_Food_Security,7,Food_security_analysis,0.448
Pre_arranged_Finance_for_Food_Security,8,Energy_for_food_security,0.4427
Pre_arranged_Finance_for_Food_Security,9,Emergency_relief,0.4355
Pre_arranged_Finance_for_Food_Security,10,Anticipatory_Action,0.4331
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,1,Humanitarian_Support_and_Services,0.419
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,2,Partnerships,0.3927
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,3,Country_Capacity_Strengthening,0.3819
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,4,Climate_services,0.3816
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,5,Emergency_Preparedness_and_Response,0.3718
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,6,Social_Protection_and_Safety_Nets,0.3498
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,7,Analyses_and_assessments,0.3351
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,8,Private_sector,0.319
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,9,Food_safety_and_quality,0.3157
Prevention_of_Sexual_Exploitation_and_Abuse_Sexual,10,Food_Assistance_for_Assets,0.3148
Price_monitoring_for_food_security_in_the_Kyrgyz_R,1,Nutrition,0.4699
Price_monitoring_for_food_security_in_the_Kyrgyz_R,2,Energy_for_food_security,0.4356
Price_monitoring_for_food_security_in_the_Kyrgyz_R,3,Specialized_nutritious_food,0.4152
Price_monitoring_for_food_security_in_the_Kyrgyz_R,4,Analyses_and_assessments,0.4113
Price_monitoring_for_food_security_in_the_Kyrgyz_R,5,Humanitarian_Support_and_Services,0.404
Price_monitoring_for_food_security_in_the_Kyrgyz_R,6,Seasonal_and_agricultural_monitoring,0.3997
Price_monitoring_for_food_security_in_the_Kyrgyz_R,7,Food_security_analysis,0.3805
Price_monitoring_for_food_security_in_the_Kyrgyz_R,8,In_kind_food_distribution,0.3774
Price_monitoring_for_food_security_in_the_Kyrgyz_R,9,Market_analysis,0.3709
Price_monitoring_for_food_security_in_the_Kyrgyz_R,10,Climate_change_adaptation,0.3555
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,1,Resilience_building,0.6278
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,2,Climate_services,0.6205
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,3,The_R4_Rural_Resilience_Initiative,0.5884
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,4,Seasonal_and_agricultural_monitoring,0.566
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,5,Partnerships,0.5537
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,6,Resilience_programming,0.5392
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,7,Climate_risk_management_insurance_and_financing,0.5373
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,8,Smallholder_agricultural_market_support,0.528
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,9,Country_Capacity_Strengthening,0.5157
R4_Rural_Resilience_Initiative_Quarterly_Report_3_,10,Climate_change_adaptation,0.5018
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,1,The_R4_Rural_Resilience_Initiative,0.6035
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,2,Nutrition,0.5815
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,3,Partnerships,0.577
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,4,Gender_equality,0.5392
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,5,Cash_transfers,0.5375
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,6,Funding_and_donors,0.4857
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,7,Resilience_building,0.4748
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,8,Food_security_analysis,0.4709
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,9,Analyses_and_assessments,0.465
RBA_Canada_2nd_Steering_Committee_meeting_Septembe,10,Food_Assistance_for_Assets,0.4617
Rajasthan_Food_and_Nutrition_Security_Analysis_202,1,Food_security_analysis,0.7143
Rajasthan_Food_and_Nutrition_Security_Analysis_202,2,Sustainable_development_goals,0.663
Rajasthan_Food_and_Nutrition_Security_Analysis_202,3,Nutrition,0.6396
Rajasthan_Food_and_Nutrition_Security_Analysis_202,4,Social_Protection_and_Safety_Nets,0.6241
Rajasthan_Food_and_Nutrition_Security_Analysis_202,5,Zero_Hunger,0.6074
Rajasthan_Food_and_Nutrition_Security_Analysis_202,6,Food_safety_and_quality,0.6069
Rajasthan_Food_and_Nutrition_Security_Analysis_202,7,Energy_for_food_security,0.6003
Rajasthan_Food_and_Nutrition_Security_Analysis_202,8,Food_Security_Cluster,0.5976
Rajasthan_Food_and_Nutrition_Security_Analysis_202,9,Cash_transfers,0.5765
Rajasthan_Food_and_Nutrition_Security_Analysis_202,10,Sustainable_livelihoods_and_ecosystems,0.5628
Ready_to_learn_and_thrive_School_health_and_nutrit,1,School_meals,0.6798
Ready_to_learn_and_thrive_School_health_and_nutrit,2,Partnerships,0.6672
Ready_to_learn_and_thrive_School_health_and_nutrit,3,Sustainable_development_goals,0.66
Ready_to_learn_and_thrive_School_health_and_nutrit,4,Nutrition,0.6333
Ready_to_learn_and_thrive_School_health_and_nutrit,5,Environmental_and_social_sustainability,0.5626
Ready_to_learn_and_thrive_School_health_and_nutrit,6,Monitoring_evaluation_and_learning,0.5531
Ready_to_learn_and_thrive_School_health_and_nutrit,7,Emergency_Preparedness_and_Response,0.5383
Ready_to_learn_and_thrive_School_health_and_nutrit,8,Monitoring,0.5283
Ready_to_learn_and_thrive_School_health_and_nutrit,9,Gender_equality,0.5252
Ready_to_learn_and_thrive_School_health_and_nutrit,10,Food_security_analysis,0.5225
Regenerating_Ecosystems_and_Restoring_Livelihoods_,1,Sustainable_livelihoods_and_ecosystems,0.6428
Regenerating_Ecosystems_and_Restoring_Livelihoods_,2,Food_Assistance_for_Assets,0.6275
Regenerating_Ecosystems_and_Restoring_Livelihoods_,3,Food_security_analysis,0.5749
Regenerating_Ecosystems_and_Restoring_Livelihoods_,4,Energy_for_food_security,0.5391
Regenerating_Ecosystems_and_Restoring_Livelihoods_,5,Food_Assistance,0.5387
Regenerating_Ecosystems_and_Restoring_Livelihoods_,6,Climate_change_adaptation,0.525
Regenerating_Ecosystems_and_Restoring_Livelihoods_,7,Resilience_building,0.5152
Regenerating_Ecosystems_and_Restoring_Livelihoods_,8,The_R4_Rural_Resilience_Initiative,0.5063
Regenerating_Ecosystems_and_Restoring_Livelihoods_,9,Food_Security_Cluster,0.5012
Regenerating_Ecosystems_and_Restoring_Livelihoods_,10,Resilience_programming,0.4687
Regional_Office_for_Eastern_and_Southern_Africa_No,1,Humanitarian_Support_and_Services,0.3079
Regional_Office_for_Eastern_and_Southern_Africa_No,2,UN_agencies_and_international_institutions,0.2907
Regional_Office_for_Eastern_and_Southern_Africa_No,3,The_R4_Rural_Resilience_Initiative,0.2602
Regional_Office_for_Eastern_and_Southern_Africa_No,4,Country_Capacity_Strengthening,0.2498
Regional_Office_for_Eastern_and_Southern_Africa_No,5,Country_strategic_planning,0.2374
Regional_Office_for_Eastern_and_Southern_Africa_No,6,Seasonal_and_agricultural_monitoring,0.2232
Regional_Office_for_Eastern_and_Southern_Africa_No,7,Sustainable_development_goals,0.2204
Regional_Office_for_Eastern_and_Southern_Africa_No,8,Programme_design,0.2177
Regional_Office_for_Eastern_and_Southern_Africa_No,9,Monitoring_evaluation_and_learning,0.2149
Regional_Office_for_Eastern_and_Southern_Africa_No,10,UN_Humanitarian_Air_Service,0.2052
Resilient_Food_Systems_for_Climate_Action,1,Smallholder_agricultural_market_support,0.6436
Resilient_Food_Systems_for_Climate_Action,2,Food_systems,0.6224
Resilient_Food_Systems_for_Climate_Action,3,Food_safety_and_quality,0.5542
Resilient_Food_Systems_for_Climate_Action,4,Food_security_analysis,0.5428
Resilient_Food_Systems_for_Climate_Action,5,Sustainable_livelihoods_and_ecosystems,0.5236
Resilient_Food_Systems_for_Climate_Action,6,Energy_for_food_security,0.518
Resilient_Food_Systems_for_Climate_Action,7,Nutrition,0.5145
Resilient_Food_Systems_for_Climate_Action,8,School_meals,0.5057
Resilient_Food_Systems_for_Climate_Action,9,The_R4_Rural_Resilience_Initiative,0.4942
Resilient_Food_Systems_for_Climate_Action,10,Food_Security_Cluster,0.4812
Revised_Corporate_Results_Framework_2017_2021_,1,Country_Capacity_Strengthening,0.6631
Revised_Corporate_Results_Framework_2017_2021_,2,Sustainable_development_goals,0.6597
Revised_Corporate_Results_Framework_2017_2021_,3,Country_strategic_planning,0.6025
Revised_Corporate_Results_Framework_2017_2021_,4,Food_security_analysis,0.5951
Revised_Corporate_Results_Framework_2017_2021_,5,Food_systems,0.5798
Revised_Corporate_Results_Framework_2017_2021_,6,Nutrition,0.5771
Revised_Corporate_Results_Framework_2017_2021_,7,Monitoring,0.5701
Revised_Corporate_Results_Framework_2017_2021_,8,Corporate_strategy,0.5681
Revised_Corporate_Results_Framework_2017_2021_,9,Food_Assistance_for_Assets,0.5665
Revised_Corporate_Results_Framework_2017_2021_,10,Smallholder_agricultural_market_support,0.5662
Rwanda_Cash_based_transfers_on_food_security_and_g,1,Resilience_programming,0.7232
Rwanda_Cash_based_transfers_on_food_security_and_g,2,Food_security_analysis,0.6846
Rwanda_Cash_based_transfers_on_food_security_and_g,3,Food_Assistance_for_Assets,0.6502
Rwanda_Cash_based_transfers_on_food_security_and_g,4,Resilience_building,0.6488
Rwanda_Cash_based_transfers_on_food_security_and_g,5,The_R4_Rural_Resilience_Initiative,0.6413
Rwanda_Cash_based_transfers_on_food_security_and_g,6,Gender_equality,0.6097
Rwanda_Cash_based_transfers_on_food_security_and_g,7,Cash_transfers,0.5961
Rwanda_Cash_based_transfers_on_food_security_and_g,8,Private_sector,0.5821
Rwanda_Cash_based_transfers_on_food_security_and_g,9,Seasonal_and_agricultural_monitoring,0.5601
Rwanda_Cash_based_transfers_on_food_security_and_g,10,Food_Security_Cluster,0.5527
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,1,School_meals,0.7357
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,2,Food_safety_and_quality,0.7082
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,3,Procurement,0.6787
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,4,Nutrition,0.6649
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,5,Monitoring,0.627
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,6,Smallholder_agricultural_market_support,0.6117
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,7,Analyses_and_assessments,0.6074
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,8,Food_security_analysis,0.5953
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,9,Country_Capacity_Strengthening,0.5919
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,10,UN_agencies_and_international_institutions,0.5918
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,1,Smallholder_agricultural_market_support,0.6813
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,2,Country_Capacity_Strengthening,0.6767
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,3,Resilience_building,0.6566
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,4,Partnerships,0.6422
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,5,Sustainable_livelihoods_and_ecosystems,0.6419
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,6,Gender_equality,0.6377
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,7,The_R4_Rural_Resilience_Initiative,0.6227
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,8,Analyses_and_assessments,0.6182
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,9,Monitoring_evaluation_and_learning,0.6088
Rwanda_Evaluation_of_WFP_and_Mastercard_Foundation,10,Resilience_programming,0.5938
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,1,The_R4_Rural_Resilience_Initiative,0.5405
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,2,Climate_services,0.4798
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,3,Sustainable_livelihoods_and_ecosystems,0.4626
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,4,Food_systems,0.4562
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,5,Country_Capacity_Strengthening,0.4517
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,6,Food_Assistance,0.4269
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,7,Environmental_and_social_sustainability,0.4228
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,8,Partnerships,0.4215
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,9,Food_Assistance_for_Assets,0.415
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,10,Smallholder_agricultural_market_support,0.3963
School_Meals_Programme_in_Madagascar,1,Nutrition,0.5931
School_Meals_Programme_in_Madagascar,2,School_meals,0.5767
School_Meals_Programme_in_Madagascar,3,Specialized_nutritious_food,0.4924
School_Meals_Programme_in_Madagascar,4,Food_systems,0.4648
School_Meals_Programme_in_Madagascar,5,Sustainable_development_goals,0.4578
School_Meals_Programme_in_Madagascar,6,Food_fortification,0.4411
School_Meals_Programme_in_Madagascar,7,Food_Assistance,0.4311
School_Meals_Programme_in_Madagascar,8,Food_Assistance_for_Assets,0.4201
School_Meals_Programme_in_Madagascar,9,Energy_for_food_security,0.4178
School_Meals_Programme_in_Madagascar,10,Procurement,0.4131
School_Nutrition_Education_Material_for_Teachers_P,1,Nutrition,0.5533
School_Nutrition_Education_Material_for_Teachers_P,2,Specialized_nutritious_food,0.4706
School_Nutrition_Education_Material_for_Teachers_P,3,School_meals,0.469
School_Nutrition_Education_Material_for_Teachers_P,4,Food_safety_and_quality,0.4528
School_Nutrition_Education_Material_for_Teachers_P,5,Food_security_analysis,0.4046
School_Nutrition_Education_Material_for_Teachers_P,6,Food_systems,0.3785
School_Nutrition_Education_Material_for_Teachers_P,7,Energy_for_food_security,0.3784
School_Nutrition_Education_Material_for_Teachers_P,8,Food_fortification,0.3439
School_Nutrition_Education_Material_for_Teachers_P,9,Food_Assistance,0.342
School_Nutrition_Education_Material_for_Teachers_P,10,Food_Security_Cluster,0.3401
Seasonal_Monitoring_in_Cambodia,1,Climate_change_adaptation,0.3915
Seasonal_Monitoring_in_Cambodia,2,Seasonal_and_agricultural_monitoring,0.3901
Seasonal_Monitoring_in_Cambodia,3,Sustainable_livelihoods_and_ecosystems,0.3724
Seasonal_Monitoring_in_Cambodia,4,Climate_action,0.3493
Seasonal_Monitoring_in_Cambodia,5,Climate_services,0.3246
Seasonal_Monitoring_in_Cambodia,6,UN_Humanitarian_Air_Service,0.3185
Seasonal_Monitoring_in_Cambodia,7,Emergency_Preparedness_and_Response,0.2674
Seasonal_Monitoring_in_Cambodia,8,Monitoring,0.2596
Seasonal_Monitoring_in_Cambodia,9,The_R4_Rural_Resilience_Initiative,0.2581
Seasonal_Monitoring_in_Cambodia,10,Humanitarian_Support_and_Services,0.2452
Security_Impact_on_WFP_s_Operation_in_the_South_Oc,1,Food_safety_and_quality,0.5314
